,pearson
ENSG00000023445,-0.05744939683760405
ENSG00000243130,-0.02864777838518715
ENSG00000138738,
ENSG00000136295,0.12385182988876693
ENSG00000139988,0.048385507000655026
ENSG00000124260,
ENSG00000188747,0.08418219812707047
ENSG00000086848,0.13371562168071338
ENSG00000211445,0.22527813122039297
ENSG00000234965,0.05589985443431905
ENSG00000267127,0.2582904598666866
ENSG00000284526,0.2395437629903809
ENSG00000100379,0.28812819148564245
ENSG00000196240,
ENSG00000130675,0.038477790181986035
ENSG00000135218,0.057743750834231736
ENSG00000196600,-0.04026722514467097
ENSG00000145241,0.27237812504200165
ENSG00000164305,0.13350855729116043
ENSG00000197430,0.14550013329769748
ENSG00000100604,0.038593567784958996
ENSG00000269502,
ENSG00000184304,-0.06825407611510638
ENSG00000176299,-0.014379655279881972
ENSG00000239521,0.19348157458665594
ENSG00000203697,0.23702674203948298
ENSG00000253767,-0.046917971517067836
ENSG00000144115,0.7949379438354164
ENSG00000125835,0.0428103374532411
ENSG00000168143,0.037235560033229226
ENSG00000171560,0.06346381557086184
ENSG00000141279,0.15637657818727688
ENSG00000205884,0.08234612163789425
ENSG00000116679,0.049447061064149145
ENSG00000065427,0.10372805370423446
ENSG00000174177,0.48842765436478547
ENSG00000187954,0.13964731538034442
ENSG00000157343,0.00706669447313134
ENSG00000266094,0.235876679719047
ENSG00000187258,0.2952309806961525
ENSG00000109572,-0.09216192827369288
ENSG00000239900,0.2338053615980829
ENSG00000184678,-0.018082982911137038
ENSG00000171444,0.07541320824691866
ENSG00000174738,0.06636951847521648
ENSG00000011007,-0.005799881584386178
ENSG00000112339,0.23011062864134454
ENSG00000147403,
ENSG00000125170,0.051103727408851336
ENSG00000182334,-0.07155536475272903
ENSG00000198542,
ENSG00000269526,-0.04335731491996676
ENSG00000161217,0.0887872207047774
ENSG00000183386,0.15531047926491498
ENSG00000086232,0.3432983831765113
ENSG00000203663,0.19105756945320593
ENSG00000116353,0.26273312494611717
ENSG00000165714,0.1766017949113066
ENSG00000148773,
ENSG00000181458,-0.10541647874031954
ENSG00000188822,0.060715711767473965
ENSG00000029364,0.027332572436455146
ENSG00000101144,0.034854700851962725
ENSG00000142046,0.15033222689111356
ENSG00000109618,0.15373629009609924
ENSG00000168710,-0.1313867349385863
ENSG00000185942,0.05206795904087115
ENSG00000105894,0.0945307229450773
ENSG00000092140,0.0467470403343611
ENSG00000157379,0.5751500921851327
ENSG00000133612,0.054644591211407426
ENSG00000158042,-0.08839954975727242
ENSG00000184166,0.004637499430278844
ENSG00000126749,0.04674144526028608
ENSG00000005059,0.04708306659547423
ENSG00000184155,0.03566195654954301
ENSG00000283740,-0.06511429633602264
ENSG00000106992,0.05057326820094189
ENSG00000110427,0.04511835117859071
ENSG00000075043,0.05077872468891624
ENSG00000185614,0.0551922614759886
ENSG00000172367,0.17842849270212535
ENSG00000018189,-0.06086918486381718
ENSG00000143493,0.11987293827148088
ENSG00000156304,0.05878881071592405
ENSG00000185869,-0.06633067015464521
ENSG00000244617,0.23936624927578187
ENSG00000149295,0.1556849144809772
ENSG00000175567,0.17043716734068753
ENSG00000184845,0.10601116081090584
ENSG00000260916,0.09064014461865036
ENSG00000122970,0.08225227045024468
ENSG00000197728,0.7979757061913095
ENSG00000172465,
ENSG00000174744,0.01962732881193005
ENSG00000168140,0.1698198428606899
ENSG00000154646,0.049455116433153215
ENSG00000130816,0.04497261331503074
ENSG00000139971,0.09705959393012577
ENSG00000100749,0.2515631479055624
ENSG00000169247,0.20531427070012234
ENSG00000213186,0.06426525997949384
ENSG00000169214,-0.08023878233495611
ENSG00000029363,-0.0037831676890557157
ENSG00000250479,-0.0694936428032902
ENSG00000254206,0.13706944661343662
ENSG00000256053,0.2606821675836787
ENSG00000121270,0.06995159253253663
ENSG00000257987,-0.03294107605361124
ENSG00000213901,-0.15431767554033016
ENSG00000110955,0.017062088312644053
ENSG00000235699,
ENSG00000154556,-0.08980923482591066
ENSG00000099901,0.027112083427391846
ENSG00000109472,0.019238065138506948
ENSG00000182634,0.0009371343223610121
ENSG00000165699,
ENSG00000173848,0.07041121253972357
ENSG00000196636,0.00902819680203875
ENSG00000131153,0.0068515518370697755
ENSG00000107201,0.07531916927850651
ENSG00000085377,-0.01812944474085912
ENSG00000203710,0.33478842169004386
ENSG00000196792,0.055687701802132346
ENSG00000100281,-0.004883982917271185
ENSG00000170920,0.020373393134595588
ENSG00000126709,0.06994468829792852
ENSG00000186866,-0.04462354206736867
ENSG00000197782,0.263684277715847
ENSG00000122783,0.2650766823988509
ENSG00000166800,0.4553182286891886
ENSG00000213638,0.06757197468595547
ENSG00000198771,0.18219716175090767
ENSG00000108474,0.10421529680304426
ENSG00000145700,0.10375064642365414
ENSG00000101557,0.03099822325822641
ENSG00000227345,0.14329753661772515
ENSG00000164574,0.18189929691451928
ENSG00000176907,0.0786270207361609
ENSG00000186310,
ENSG00000046604,-0.07438963270638678
ENSG00000157873,0.14080375652997448
ENSG00000117036,-0.009710111665348853
ENSG00000165997,
ENSG00000152592,0.04847632061439383
ENSG00000177098,0.17883068424161103
ENSG00000184650,-0.019294912702030518
ENSG00000203923,
ENSG00000115268,-0.018931410146755194
ENSG00000063169,0.10501400878057499
ENSG00000116981,0.21258468860497226
ENSG00000157330,0.09116130193791508
ENSG00000153822,0.23011213923655227
ENSG00000165238,0.121612472864128
ENSG00000084674,0.1626635872876544
ENSG00000176547,-0.014955334561252573
ENSG00000093217,0.07408519393210887
ENSG00000150753,0.0010235621715124366
ENSG00000261609,-0.0721959603607119
ENSG00000124177,0.06798114786639092
ENSG00000142208,0.049939666661288025
ENSG00000263353,
ENSG00000116771,0.258356445892319
ENSG00000164483,0.3371337346201302
ENSG00000171360,-0.009132741830405113
ENSG00000125846,
ENSG00000197768,0.23356114952260087
ENSG00000139641,0.03768986280834861
ENSG00000103852,0.41380352153614597
ENSG00000139344,0.18939519328053553
ENSG00000173113,0.23726873324248454
ENSG00000102145,
ENSG00000111271,0.02735419298188961
ENSG00000123609,0.15291679476277484
ENSG00000171119,0.08508508338373696
ENSG00000118017,0.362438491744833
ENSG00000103064,0.09726391686101257
ENSG00000120457,-0.10051217788791858
ENSG00000121281,0.02959744486845712
ENSG00000225921,0.006218518693149093
ENSG00000122565,0.05339998754129367
ENSG00000144230,0.20620578101358616
ENSG00000149212,0.054631654241583505
ENSG00000153789,-0.02613762204021553
ENSG00000006715,0.09818262964438736
ENSG00000176909,0.2764542533377037
ENSG00000188610,0.03473045857395507
ENSG00000125931,
ENSG00000177239,0.1321182486908826
ENSG00000168843,0.0630309778370065
ENSG00000181007,0.029227924803670036
ENSG00000156466,0.16967081836877163
ENSG00000204542,-0.11257894045741336
ENSG00000101945,
ENSG00000167283,0.1387494839481494
ENSG00000241852,0.25404944760036635
ENSG00000101751,0.48123765725835166
ENSG00000186306,-0.049156879008061545
ENSG00000130643,-0.0545486184344835
ENSG00000204922,-0.022896844245487567
ENSG00000174429,0.11229969915535185
ENSG00000110871,0.4242839894420528
ENSG00000137812,-0.06908595771684156
ENSG00000186854,0.007512514193098251
ENSG00000182872,
ENSG00000102854,0.09956047140203844
ENSG00000102931,0.04184522828447315
ENSG00000124507,-0.02730637702164289
ENSG00000169189,0.10825204199359484
ENSG00000005194,-0.01995133131461211
ENSG00000162642,0.05259478122585022
ENSG00000183684,-0.07299103912549204
ENSG00000125798,0.14563323642838794
ENSG00000101350,0.058124691653346404
ENSG00000179148,0.034159822734432146
ENSG00000101407,0.15437104142765787
ENSG00000141458,0.3012812218439249
ENSG00000087085,0.10853585716271258
ENSG00000166848,0.013182826411259264
ENSG00000188603,-0.031347404799147466
ENSG00000204618,0.29522738172035995
ENSG00000004478,-0.07123053203778529
ENSG00000115232,0.18701621516417383
ENSG00000151632,0.5983141948688694
ENSG00000158290,
ENSG00000177479,0.09497447051268004
ENSG00000124942,0.06126705461243751
ENSG00000154928,-0.021970817259482432
ENSG00000188086,0.4560086701663665
ENSG00000089682,
ENSG00000159377,-0.06897701064781389
ENSG00000243232,0.08317257583420033
ENSG00000160223,
ENSG00000130449,0.027205222193259222
ENSG00000141086,0.16215802945583008
ENSG00000123352,0.09905219863075243
ENSG00000069431,0.12584253938933632
ENSG00000117280,0.23481437264490942
ENSG00000181915,0.13879861139660998
ENSG00000152936,-0.0939617321753555
ENSG00000011590,0.33023950599821617
ENSG00000109255,-0.0409855088360354
ENSG00000126545,-0.021473305220546683
ENSG00000257138,0.10563579638423228
ENSG00000147799,-0.19704551123602693
ENSG00000163428,0.06839916906735986
ENSG00000239704,0.2366407213972264
ENSG00000119684,0.007797950518748126
ENSG00000102057,
ENSG00000105677,0.20382747049433564
ENSG00000064195,0.19178617814684001
ENSG00000111962,0.0807179953489009
ENSG00000100201,0.011724063522827857
ENSG00000115364,0.45509862598814715
ENSG00000140829,-0.03462580411579521
ENSG00000133574,0.06572301415735265
ENSG00000164323,0.2993899091781653
ENSG00000176293,0.24696243337517992
ENSG00000187268,
ENSG00000184005,0.2821450388407895
ENSG00000213022,-0.00449711202120065
ENSG00000158850,0.11693525711993362
ENSG00000138071,0.2938920068244073
ENSG00000143369,0.1237287116252403
ENSG00000146385,-0.015403908905931844
ENSG00000131095,0.01165233231372171
ENSG00000180233,0.020186652390804943
ENSG00000205189,-0.03221818641412622
ENSG00000104687,-0.1564040861645662
ENSG00000238083,0.7275959744969311
ENSG00000136824,0.4102207347035258
ENSG00000073350,0.2540159342511849
ENSG00000149050,0.1784450841435666
ENSG00000160460,-0.022260854585527335
ENSG00000237521,0.01112802827665636
ENSG00000174740,
ENSG00000099812,-0.026754214503335552
ENSG00000204632,
ENSG00000119715,0.06226443157826922
ENSG00000136688,-0.01748302797888441
ENSG00000101082,-0.02057336263156662
ENSG00000068654,0.30208786700815715
ENSG00000181617,0.025315177153275782
ENSG00000183733,0.0029432149478536233
ENSG00000130700,-0.04643065194552255
ENSG00000185960,
ENSG00000138674,0.007303134065535163
ENSG00000114491,-0.07577567028101845
ENSG00000128602,0.1807095768112298
ENSG00000073737,0.09245880748133284
ENSG00000011260,0.4473369226631577
ENSG00000109205,0.09802718134953549
ENSG00000196935,
ENSG00000196570,0.10405451822242881
ENSG00000077348,0.1533144315110157
ENSG00000008282,0.07807773611069713
ENSG00000094841,
ENSG00000130340,-0.002888548326036088
ENSG00000047662,0.14471468446594424
ENSG00000107872,-0.022149597825026526
ENSG00000134323,0.012165970543345101
ENSG00000176715,0.510646744983895
ENSG00000181718,0.052199428934109005
ENSG00000104915,0.061825456745236096
ENSG00000165204,0.00514766811125518
ENSG00000168569,0.2509971288597921
ENSG00000079819,0.25420224121737245
ENSG00000110203,0.328666874466751
ENSG00000173207,-0.0963052125440714
ENSG00000212127,0.21150112175736668
ENSG00000126005,0.5641119442513991
ENSG00000080823,0.03433816703833666
ENSG00000134684,0.20186202214387758
ENSG00000106628,0.38222002390276283
ENSG00000178732,0.03060088633684703
ENSG00000104967,
ENSG00000019995,0.12026872963869203
ENSG00000132677,0.04370948123926329
ENSG00000177494,-0.011961362635272359
ENSG00000196081,0.13878171665720246
ENSG00000162148,0.11797104229129952
ENSG00000163964,-0.005136164256723912
ENSG00000187736,0.04536688659808359
ENSG00000137033,0.30074766366571787
ENSG00000130638,
ENSG00000100030,-0.056122896715259274
ENSG00000162913,0.4064186981394983
ENSG00000250486,0.35968817237273126
ENSG00000117479,
ENSG00000067177,
ENSG00000105996,-0.006544872887047231
ENSG00000185896,-0.028852414087031958
ENSG00000050030,
ENSG00000120549,0.015482773613965599
ENSG00000180061,0.09342799263959481
ENSG00000184508,0.10865093908727673
ENSG00000214946,0.5207028060730459
ENSG00000134775,0.17411106853275532
ENSG00000087470,-0.10629682235302805
ENSG00000204435,0.056316858536421655
ENSG00000267631,0.035639292815736384
ENSG00000177432,0.1366538506437069
ENSG00000071626,0.11910389159301078
ENSG00000139675,0.44439697954207824
ENSG00000167123,0.008354709663080336
ENSG00000079101,0.5336528408765175
ENSG00000116691,0.30806187564797605
ENSG00000162889,-0.0015153262242784491
ENSG00000164105,0.04236624794951535
ENSG00000118600,0.12230933416270731
ENSG00000123975,0.47561305344217253
ENSG00000196337,0.009445405695612839
ENSG00000242498,0.08752953261149779
ENSG00000105618,0.19442406339101306
ENSG00000078747,0.20188977451849435
ENSG00000104237,0.18400250396434406
ENSG00000116288,0.14772697056161294
ENSG00000112977,0.26709474584525833
ENSG00000168234,-0.09731265388655079
ENSG00000131914,-0.024873279323724982
ENSG00000169807,
ENSG00000197302,-0.2948624886818801
ENSG00000186364,0.12920945686224605
ENSG00000139352,0.016509306614172835
ENSG00000165995,-0.007847095850725558
ENSG00000127838,0.10215521674951145
ENSG00000116688,0.11827899597202651
ENSG00000137273,-0.0050628295688526035
ENSG00000183389,-0.02407909886076463
ENSG00000186113,0.44938231267259715
ENSG00000236543,-0.08405087903590966
ENSG00000146215,-0.06758784207174753
ENSG00000283992,-0.012993944061601398
ENSG00000182931,0.07547019306533664
ENSG00000169777,0.05110841455996768
ENSG00000075213,0.06817098740054126
ENSG00000109906,-0.08719293873729475
ENSG00000094755,-0.02337272770383053
ENSG00000185019,0.2840445498902237
ENSG00000231396,
ENSG00000119760,0.07127017227562957
ENSG00000119523,0.03994308827343178
ENSG00000132953,0.22173534456433233
ENSG00000169184,0.008138454762768102
ENSG00000107485,0.01543085774484828
ENSG00000105198,0.11439431770493992
ENSG00000106038,0.1192307040306014
ENSG00000134313,0.1973395300731448
ENSG00000148950,
ENSG00000183060,0.6062311999116994
ENSG00000035499,0.12040401184816732
ENSG00000151067,0.06112761309510496
ENSG00000172785,0.5908199832984742
ENSG00000103723,0.3640015502542333
ENSG00000174227,0.14929182982554542
ENSG00000164266,0.09159315438171756
ENSG00000081051,0.20379418630370283
ENSG00000134339,-0.0054534162056450106
ENSG00000151929,0.12215111938049755
ENSG00000089048,0.08214172326717811
ENSG00000179695,-0.06800670361919749
ENSG00000167978,-0.019255214299026657
ENSG00000163958,0.14872822256715026
ENSG00000113648,-0.10729209256998078
ENSG00000168522,0.10215043191434298
ENSG00000182568,0.10524821870634879
ENSG00000187792,0.07117851082505722
ENSG00000092098,
ENSG00000173838,0.0986061599963157
ENSG00000174876,0.04437792782386707
ENSG00000181019,0.027622025347814744
ENSG00000187701,0.03752508641420627
ENSG00000146963,0.14379284795729858
ENSG00000170946,-0.14949809476229753
ENSG00000163206,
ENSG00000166930,0.004353508343831296
ENSG00000125780,0.009013337648329772
ENSG00000169174,0.13266369501490727
ENSG00000111716,-0.04177741884858024
ENSG00000267060,0.3024607925430743
ENSG00000007306,-0.08440946137511064
ENSG00000277203,
ENSG00000133636,0.10568376600428912
ENSG00000168301,0.11368096400620212
ENSG00000144362,0.26721913061656455
ENSG00000161921,0.11950441576733391
ENSG00000010803,-0.0010563705585763996
ENSG00000004399,0.08496321047521677
ENSG00000115649,0.16633876956268034
ENSG00000130167,-0.05503472938410121
ENSG00000146094,0.05064246244435469
ENSG00000147454,0.03316837626926773
ENSG00000109193,0.03929320291381588
ENSG00000196553,-0.0034020797121684463
ENSG00000143376,0.11377129815362555
ENSG00000107295,0.08808989268467002
ENSG00000139726,0.016831727116642402
ENSG00000188659,0.6229245492627826
ENSG00000196597,-0.005775525073424419
ENSG00000105404,
ENSG00000122691,0.11977634228388057
ENSG00000230522,-0.10543241506194997
ENSG00000127472,0.22186036112603919
ENSG00000273820,
ENSG00000168959,0.10737200493184826
ENSG00000169181,0.03238419867021442
ENSG00000079841,0.023142775409645544
ENSG00000096088,-0.03209818458922116
ENSG00000183542,0.41795147721822734
ENSG00000133104,-0.0070484850327961444
ENSG00000100314,0.1007901753438544
ENSG00000059728,0.05177214835307939
ENSG00000115762,0.017194859858236905
ENSG00000151623,0.06479418058021408
ENSG00000164048,0.5484272259947498
ENSG00000175175,-0.01747938420831312
ENSG00000269964,0.15731537269099277
ENSG00000177485,
ENSG00000104804,0.06036053703016997
ENSG00000205301,0.10612736030648284
ENSG00000170271,-0.004058288333960854
ENSG00000173914,-0.10780244338948597
ENSG00000255408,0.1401318909526922
ENSG00000168418,0.31591424745110985
ENSG00000108561,0.1466642256560168
ENSG00000179151,
ENSG00000163166,0.018274436050887657
ENSG00000163520,0.0926666743124151
ENSG00000173114,-0.01717546471152038
ENSG00000197632,
ENSG00000278570,0.1932343850725585
ENSG00000164241,0.23243217331027982
ENSG00000187191,
ENSG00000105370,-0.06186438867815453
ENSG00000173210,0.14314845224025918
ENSG00000204681,0.20945142275918177
ENSG00000203950,
ENSG00000125740,0.07458305654920831
ENSG00000164270,0.17604720786933825
ENSG00000095627,0.08259703995885859
ENSG00000121005,0.2001057039697064
ENSG00000132386,0.06193425138901179
ENSG00000139330,0.011822299528678276
ENSG00000177595,0.33303130815998117
ENSG00000196981,0.31206913752403476
ENSG00000134242,0.005920404547633831
ENSG00000267710,0.00883773974625171
ENSG00000114423,0.07587486911262664
ENSG00000132478,0.09460573544573782
ENSG00000139718,0.1441185012360793
ENSG00000235162,0.059725920908050734
ENSG00000108788,0.01874058897175128
ENSG00000112308,0.0727546639193202
ENSG00000133884,0.15632319892532948
ENSG00000187033,0.04363021056092052
ENSG00000123595,
ENSG00000005882,0.2568684301868346
ENSG00000221944,0.21714961525527016
ENSG00000277224,0.051350401346135804
ENSG00000136573,0.064007223204696
ENSG00000143434,0.1556066026224444
ENSG00000137672,0.20689284913596545
ENSG00000147251,
ENSG00000139178,0.09881204953322281
ENSG00000153071,0.20259058248641548
ENSG00000161955,0.26311130449989617
ENSG00000189375,
ENSG00000133275,0.09011956759668115
ENSG00000196419,0.09116122944248281
ENSG00000214300,0.05286781981048203
ENSG00000241186,0.5732078272505079
ENSG00000049283,
ENSG00000173626,0.04096992793062036
ENSG00000155099,0.017779835088389477
ENSG00000183960,0.039898093084844426
ENSG00000198417,0.1619275195016282
ENSG00000134668,0.029085567551159534
ENSG00000218336,0.011562182031053792
ENSG00000158623,-0.06412896284467091
ENSG00000101605,-0.013047534439885738
ENSG00000164405,-0.1735873003941257
ENSG00000167182,-0.13711756284427845
ENSG00000132541,0.13864506021235526
ENSG00000115806,0.11745417299339816
ENSG00000169704,0.1264582938962328
ENSG00000117148,0.0612462307142628
ENSG00000169895,
ENSG00000189326,
ENSG00000135976,0.04218170901333001
ENSG00000242247,0.3400989217791438
ENSG00000128699,-0.06520848142723495
ENSG00000275520,
ENSG00000080007,0.12814868342509647
ENSG00000169439,0.0040487097941636074
ENSG00000177058,-0.04598619315551056
ENSG00000163959,0.3690298792621164
ENSG00000261308,0.05446686010887459
ENSG00000073792,0.09883064846068604
ENSG00000120925,
ENSG00000100416,0.06579831109250173
ENSG00000157119,0.07226141048140332
ENSG00000135048,0.10502127449409179
ENSG00000163632,-0.02613159545964196
ENSG00000178860,0.17622275470969345
ENSG00000107890,0.13391883787049058
ENSG00000144635,-0.00036125875186112516
ENSG00000188095,-0.06695534652916756
ENSG00000244509,0.12417042691592012
ENSG00000120306,0.4303653872659121
ENSG00000215045,0.45619770812299265
ENSG00000161860,
ENSG00000205502,-0.08137066425546029
ENSG00000115020,0.01254620026483351
ENSG00000119707,0.06135436674870522
ENSG00000167552,0.04636643494006823
ENSG00000204131,
ENSG00000250298,-0.048040656589627105
ENSG00000151208,0.2980277233074937
ENSG00000113194,0.13172054467894567
ENSG00000176986,-0.10654174846703665
ENSG00000178233,-0.08441328064653467
ENSG00000169629,0.6153848868810705
ENSG00000172594,0.2211814969061677
ENSG00000145681,0.08289079943095995
ENSG00000153814,0.040763172483690255
ENSG00000154760,0.05008283025159877
ENSG00000221931,-0.04715087990633873
ENSG00000142082,0.18470579796862918
ENSG00000145743,-0.06977623581980173
ENSG00000134905,0.2394889869432251
ENSG00000151702,0.006869276285605566
ENSG00000158747,0.4739703564204343
ENSG00000163082,-0.007241597620097684
ENSG00000171953,0.1596829740154591
ENSG00000162772,-0.026077991418158378
ENSG00000092531,0.11031591176740861
ENSG00000167130,0.022984052917738838
ENSG00000100221,0.01152464632561406
ENSG00000100321,0.01304686948509123
ENSG00000181903,
ENSG00000243480,0.01173918057042599
ENSG00000186350,
ENSG00000120159,-0.0015384329080542838
ENSG00000111199,0.05008417272054307
ENSG00000129007,0.09913685948070024
ENSG00000102595,0.11520435742378957
ENSG00000171766,-0.06083339739752826
ENSG00000182272,0.28351457108960915
ENSG00000165633,0.26116932044119545
ENSG00000184792,0.020631310200548383
ENSG00000273540,0.03479145028137161
ENSG00000111907,0.1993968585589329
ENSG00000136444,0.23232070218293016
ENSG00000196458,
ENSG00000168005,0.05597282395898351
ENSG00000180257,0.21206219123210984
ENSG00000183496,0.025375157850341043
ENSG00000240224,0.08346827759936717
ENSG00000125656,0.2054881585835157
ENSG00000132274,0.22108695137026008
ENSG00000151704,0.1894076017762878
ENSG00000243725,0.06186836065035597
ENSG00000188282,0.1787124384777099
ENSG00000196639,0.0151035383668129
ENSG00000221986,0.09439120480477386
ENSG00000088367,0.056029836361256496
ENSG00000183580,0.02834960586224789
ENSG00000146281,0.12161010819484852
ENSG00000120913,0.3150152725086508
ENSG00000137221,0.05593144458751194
ENSG00000221829,0.3144758681705714
ENSG00000198054,-0.15500112578679773
ENSG00000113119,0.1256850451874476
ENSG00000166006,0.07572738731410801
ENSG00000279068,0.050032162464923535
ENSG00000153721,0.09178430393576378
ENSG00000073578,0.19455557274458174
ENSG00000139433,0.2869459615497202
ENSG00000116752,-0.008047577394309224
ENSG00000141012,0.1404302758586769
ENSG00000116191,0.13196763706685813
ENSG00000182718,0.09947663009588169
ENSG00000148248,0.012555972595225482
ENSG00000239732,0.0431196514310247
ENSG00000240871,-0.0007973764578542847
ENSG00000118156,-0.004423416230876859
ENSG00000160999,0.25415526632627305
ENSG00000065609,0.13797715805593203
ENSG00000205571,0.04623380315419233
ENSG00000166796,0.8162184763325379
ENSG00000167733,0.1875890976285961
ENSG00000185055,0.05342893774415203
ENSG00000117906,-0.00620007332366104
ENSG00000135773,0.49279280417297744
ENSG00000171960,0.10692064252273348
ENSG00000145882,0.2529215431031238
ENSG00000261649,0.2336509181366544
ENSG00000155719,-0.08829039747991749
ENSG00000134595,
ENSG00000169180,0.03927735111894748
ENSG00000131094,0.06780967502003385
ENSG00000004059,0.08599753947090458
ENSG00000146143,-0.026938915613889756
ENSG00000204580,0.03398667123940352
ENSG00000163697,-0.061686365547854616
ENSG00000125741,0.1280540098719613
ENSG00000179240,0.0779575539651035
ENSG00000155495,
ENSG00000163596,0.25991704304106705
ENSG00000077235,-0.11188148547430107
ENSG00000231192,0.18790283358867113
ENSG00000198836,0.06523565354981564
ENSG00000203943,-0.037326421568671234
ENSG00000162063,-0.009694392236295028
ENSG00000169509,0.1806042606797899
ENSG00000119383,-0.026080150016583564
ENSG00000123485,0.03139688668191355
ENSG00000198796,
ENSG00000106410,0.0656116358288336
ENSG00000116560,0.11278671058783071
ENSG00000205057,0.17754994118074802
ENSG00000163625,-0.0018572030599476735
ENSG00000165059,0.0012640710381658544
ENSG00000086062,0.00018051448944422094
ENSG00000183019,-0.046554220230956664
ENSG00000144233,-0.02036645188199504
ENSG00000167654,-0.17370509013654936
ENSG00000128595,0.0017594333617034774
ENSG00000119041,-0.010592536835695238
ENSG00000167632,0.26799382042779685
ENSG00000123643,0.22636315971705592
ENSG00000176542,0.11253471558320124
ENSG00000157005,-0.010359496997497483
ENSG00000107672,
ENSG00000122912,0.3736783369015305
ENSG00000180818,-0.024109237894522094
ENSG00000185739,-0.04381556112830952
ENSG00000188620,0.13149759666392064
ENSG00000104365,
ENSG00000051341,-0.0617665697498364
ENSG00000111412,0.17750647585059726
ENSG00000140749,-0.100140102535011
ENSG00000227057,0.07671197155639153
ENSG00000186086,0.10027316210148049
ENSG00000276040,0.02425216704782869
ENSG00000171943,0.15777829072290772
ENSG00000163960,-0.11467961458642545
ENSG00000257594,-0.05586219631651963
ENSG00000136487,0.04479638487827088
ENSG00000198646,0.1870839112877305
ENSG00000184983,0.45124712242416853
ENSG00000102967,0.29593841089914175
ENSG00000188056,0.24504564374793067
ENSG00000119596,-0.06785032516803086
ENSG00000157827,0.024513613892040438
ENSG00000091592,-0.222155348075246
ENSG00000106244,0.035719359467590986
ENSG00000131100,0.21666812477549963
ENSG00000117523,-0.02376795434673122
ENSG00000168309,0.10997688617620957
ENSG00000170276,0.12475608131785104
ENSG00000101457,0.19195804635080926
ENSG00000159289,
ENSG00000170442,-0.0018472978849170818
ENSG00000100596,0.06789023118974367
ENSG00000177992,0.05748558282026142
ENSG00000197360,0.14360831780747568
ENSG00000128313,-0.05571267115452125
ENSG00000215193,0.050463989241013876
ENSG00000165792,0.02676741221040385
ENSG00000113732,0.06822342500050423
ENSG00000122359,0.515863462667223
ENSG00000168386,0.07302121315116683
ENSG00000130725,0.06946133735550722
ENSG00000173369,0.035390436245236565
ENSG00000154920,0.5634583897547508
ENSG00000159184,0.014931427352983691
ENSG00000140470,0.07213650084065411
ENSG00000185686,0.05015253836016774
ENSG00000198934,
ENSG00000182154,0.19002191980820432
ENSG00000184702,0.08495247180322688
ENSG00000121058,-0.022095080171019896
ENSG00000160695,0.4506740873524499
ENSG00000204397,-0.03182245521311329
ENSG00000101417,0.15215024847682362
ENSG00000119953,0.01751625547403974
ENSG00000166920,0.10195780637913368
ENSG00000106591,0.038849586802216965
ENSG00000182040,-0.09206033336117428
ENSG00000111321,0.4520565925306016
ENSG00000154957,0.1225163551640397
ENSG00000165478,-0.03785595117640559
ENSG00000134014,0.38244761335946703
ENSG00000274791,
ENSG00000115523,0.29553222223157405
ENSG00000123427,0.5019562220176512
ENSG00000130803,0.22672767634760158
ENSG00000069248,0.00809393314528582
ENSG00000015133,0.30622533784682326
ENSG00000117650,0.1271642602752187
ENSG00000162571,0.06991183050386848
ENSG00000181408,0.14823530283625486
ENSG00000187166,0.35201403842798235
ENSG00000188000,0.6247482506221647
ENSG00000111737,0.16903952727363786
ENSG00000216490,
ENSG00000177425,0.1273863475410876
ENSG00000164930,0.31888278317237617
ENSG00000177455,0.03314187361540569
ENSG00000221989,0.17545205408101966
ENSG00000120051,0.006521617420151574
ENSG00000124469,0.08280702810747637
ENSG00000157335,0.23025506895613423
ENSG00000124813,0.0018281629809126956
ENSG00000115211,0.06197687079151657
ENSG00000137200,0.05383781258124887
ENSG00000178537,0.020205898107026474
ENSG00000239642,0.02826663660566571
ENSG00000171004,
ENSG00000136371,0.2023511852879006
ENSG00000184486,0.08051226373215556
ENSG00000124935,0.08853496560191239
ENSG00000126550,-0.08227122034266554
ENSG00000183624,0.03223959003271314
ENSG00000127995,0.15173798200199737
ENSG00000161664,-0.04311652384269292
ENSG00000110583,
ENSG00000113460,0.10348651163395517
ENSG00000103769,0.08363163833217979
ENSG00000131238,-0.015785975922483188
ENSG00000152484,-0.01767941796706368
ENSG00000181965,0.07824444193512815
ENSG00000166278,0.0645330469489008
ENSG00000183024,-0.1342028574348118
ENSG00000105856,-0.019812019317094184
ENSG00000173409,0.37528434428037183
ENSG00000127415,0.09031619212174331
ENSG00000243156,-0.043566334307105714
ENSG00000158985,-0.11386648070984304
ENSG00000215717,0.04966694035619648
ENSG00000138496,-0.05017941442131185
ENSG00000152192,0.058018333247418646
ENSG00000164438,-0.04221466988677765
ENSG00000196214,0.08941616894900765
ENSG00000072506,
ENSG00000125691,-0.026146241684999953
ENSG00000140199,0.10450013238266778
ENSG00000117151,0.0423694612117167
ENSG00000113716,0.2527411063004474
ENSG00000166333,0.0632073997831896
ENSG00000141552,0.0015026401633629685
ENSG00000102786,0.13998575913551264
ENSG00000171115,0.21167433962127374
ENSG00000169826,0.5126239045377137
ENSG00000171824,0.16013073064212974
ENSG00000277058,0.04500928122461374
ENSG00000139946,0.14705167029055718
ENSG00000137494,-0.019091564844934003
